season,player_id,player_name,age,nationality,team,games_played,minutes,goals,assists,yellow_cards,red_cards
2021,883,L. Grant,39.0,England,Manchester United,0.0,0.0,0.0,,0.0,0.0
2021,1093,E. Mwepu,24.0,Zambia,Brighton,18.0,997.0,2.0,4.0,2.0,0.0
2021,2275,W. Caballero,42.0,Argentina,Southampton,2.0,180.0,0.0,,1.0,0.0
2021,18826,M. Noble,35.0,England,West Ham,11.0,326.0,1.0,,0.0,0.0
2021,18849,J. McArthur,36.0,Scotland,Crystal Palace,21.0,1437.0,0.0,3.0,4.0,0.0
2021,18912,P. Bardsley,38.0,Scotland,Burnley,0.0,0.0,0.0,,0.0,0.0
2021,18916,M. Lowton,34.0,England,Burnley,25.0,1771.0,1.0,2.0,3.0,1.0
2021,18936,R. Bertrand,34.0,England,Leicester,4.0,338.0,0.0,,1.0,0.0
2021,18956,S. Long,36.0,Republic of Ireland,Southampton,13.0,301.0,1.0,,1.0,0.0
2021,18977,D. Stephens,33.0,England,Burnley,3.0,122.0,0.0,,1.0,0.0
2021,19629,D. Martin,37.0,England,West Ham,0.0,0.0,0.0,,0.0,0.0
2021,20126,J. Sinclair,25.0,England,Watford,,,,,,
2021,45074,B. Graham,36.0,Scotland,Partick,0.0,0.0,0.0,,0.0,0.0
2021,45325,C. McKenna,25.0,Scotland,Partick,0.0,0.0,0.0,,0.0,0.0
2021,90497,W. Reid,34.0,New Zealand,West Ham,0.0,0.0,0.0,,0.0,0.0
2021,152963,O. Otasowie,22.0,USA,Wolves,0.0,0.0,0.0,,0.0,0.0
2021,154793,Jamie Patrick Bowden,22.0,Republic of Ireland,Tottenham,0.0,0.0,0.0,,0.0,0.0
2021,314661,J. Danns,,England,Liverpool,,,,,,
2021,348461,S. Willock,20.0,England,Walsall,0.0,0.0,0.0,,0.0,0.0
2021,348463,Jacob Bunch,0.0,England,Swindon Town,0.0,0.0,0.0,,0.0,0.0
2021,167,D. Rose,32.0,England,Watford,8.0,689.0,0.0,,4.0,0.0
2021,630,F. Delph,33.0,England,Everton,11.0,665.0,0.0,,2.0,0.0
2021,888,P. Jones,31.0,England,Manchester United,4.0,162.0,0.0,,0.0,0.0
2021,18769,T. Walcott,34.0,England,Southampton,9.0,380.0,0.0,,0.0,0.0
2021,18770,E. Jakupović,39.0,Switzerland,Leicester,0.0,0.0,0.0,,0.0,0.0
2021,18791,B. Foster,40.0,England,Watford,26.0,2340.0,0.0,1.0,0.0,0.0
2021,18793,C. Cathcart,34.0,Northern Ireland,Watford,31.0,2395.0,0.0,1.0,3.0,0.0
2021,18804,T. Cleverley,34.0,England,Watford,28.0,1623.0,0.0,2.0,2.0,0.0
2021,18840,M. Kelly,34.0,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2021,18874,D. Gosling,34.0,England,Watford,4.0,165.0,1.0,,0.0,0.0
2021,18887,R. Elliot,37.0,Republic of Ireland,Watford,0.0,0.0,0.0,,0.0,0.0
2021,18922,J. Cork,35.0,England,Burnley,20.0,1676.0,1.0,,4.0,0.0
2021,18925,A. Lennon,35.0,England,Burnley,28.0,1548.0,2.0,,2.0,0.0
2021,19126,S. Dallas,33.0,Northern Ireland,Leeds,34.0,2922.0,1.0,1.0,5.0,0.0
2021,20220,A. Jakubiak,28.0,Scotland,Partick,0.0,0.0,0.0,,0.0,0.0
2021,21383,E. Pieters,36.0,Netherlands,Burnley,12.0,727.0,0.0,1.0,1.0,0.0
2021,22010,S. Ojo,27.0,England,Liverpool,0.0,0.0,0.0,,0.0,0.0
2021,45285,D. Brownlie,30.0,Scotland,Partick,0.0,0.0,0.0,,0.0,0.0
2021,138919,T. Dickson-Peters,22.0,Scotland,Norwich,0.0,0.0,0.0,,0.0,0.0
2021,284208,J. McGlynn,22.0,Scotland,Burnley,0.0,0.0,0.0,,0.0,0.0
2021,172,D. Alli,28.0,England,Everton,11.0,329.0,0.0,,3.0,0.0
2021,190,Cédric Soares,33.0,Portugal,Arsenal,21.0,1486.0,1.0,1.0,3.0,0.0
2021,286,J. Matip,33.0,Cameroon,Liverpool,31.0,2790.0,3.0,3.0,2.0,0.0
2021,507,Thiago Alcântara,33.0,Spain,Liverpool,25.0,1538.0,1.0,4.0,2.0,0.0
2021,1735,A. Firth,28.0,England,Partick,0.0,0.0,0.0,,0.0,0.0
2021,1972,L. Karius,31.0,Germany,Liverpool,0.0,0.0,0.0,,0.0,0.0
2021,2699,S. Ghoddos,31.0,Iran,Brentford,17.0,527.0,1.0,1.0,2.0,0.0
2021,2991,C. Kouyaté,35.0,Senegal,Crystal Palace,27.0,1978.0,0.0,1.0,3.0,0.0
2021,18777,M. Albrighton,35.0,England,Leicester,17.0,1126.0,1.0,2.0,3.0,0.0
2021,18815,R. Fredericks,32.0,England,West Ham,7.0,304.0,0.0,,1.0,0.0
2021,18836,W. Hennessey,37.0,Wales,Burnley,2.0,180.0,0.0,,0.0,0.0
2021,18844,J. Tomkins,35.0,England,Crystal Palace,8.0,546.0,1.0,,2.0,0.0
2021,18891,C. Clark,35.0,Republic of Ireland,Newcastle,13.0,1015.0,0.0,1.0,2.0,1.0
2021,18892,P. Dummett,33.0,Wales,Newcastle,3.0,198.0,0.0,,2.0,0.0
2021,18924,J. Hendrick,32.0,Republic of Ireland,Newcastle,3.0,70.0,1.0,,0.0,0.0
2021,19062,M. McGovern,40.0,Northern Ireland,Norwich,0.0,0.0,0.0,,0.0,0.0
2021,19229,D. Randolph,37.0,Republic of Ireland,West Ham,0.0,0.0,0.0,,0.0,0.0
2021,127605,N. Ferguson,24.0,England,Crystal Palace,1.0,8.0,0.0,,0.0,0.0
2021,138806,B. Williams,24.0,England,Norwich,26.0,2121.0,0.0,,8.0,0.0
2021,284498,H. Lindley,22.0,England,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2021,163,S. Aurier,32.0,Côte d'Ivoire,Tottenham,0.0,0.0,0.0,,0.0,0.0
2021,742,R. Varane,31.0,France,Manchester United,22.0,1829.0,1.0,1.0,0.0,0.0
2021,1107,F. Benković,27.0,Croatia,Leicester,0.0,0.0,0.0,,0.0,0.0
2021,1276,S. Kalu,27.0,Nigeria,Watford,4.0,221.0,0.0,,0.0,0.0
2021,2777,I. Success,28.0,Nigeria,Watford,0.0,0.0,0.0,,0.0,0.0
2021,3421,D. Amartey,30.0,Ghana,Leicester,28.0,2120.0,0.0,,4.0,0.0
2021,17968,E. Idem,26.0,England,Swindon Town,0.0,0.0,0.0,,0.0,0.0
2021,18808,T. Deeney,36.0,England,Watford,2.0,23.0,0.0,,0.0,0.0
2021,18978,F. Andone,31.0,Romania,Brighton,0.0,0.0,0.0,,0.0,0.0
2021,20328,S. Hendrie,29.0,Scotland,Partick,0.0,0.0,0.0,,0.0,0.0
2021,44928,S. McKinstry,22.0,Scotland,Leeds,1.0,3.0,0.0,,0.0,0.0
2021,45163,R. Crawford,30.0,Scotland,Partick,0.0,0.0,0.0,,0.0,0.0
2021,45204,J. Sneddon,27.0,Scotland,Partick,0.0,0.0,0.0,,0.0,0.0
2021,45213,S. Bannigan,32.0,Scotland,Partick,0.0,0.0,0.0,,0.0,0.0
2021,108555,K. Turner,27.0,Scotland,Partick,0.0,0.0,0.0,,0.0,0.0
2021,138839,T. Omole,25.0,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2021,138909,D. Langley,24.0,England,Newcastle,0.0,0.0,0.0,,0.0,0.0
2021,180866,Marcelo Pitaluga,22.0,Brazil,Liverpool,0.0,0.0,0.0,,0.0,0.0
2021,284373,L. De Bolle,22.0,Scotland,Newcastle,0.0,0.0,0.0,,0.0,0.0
2021,288115,J. Storer,20.0,Republic of Ireland,Wolves,0.0,0.0,0.0,,0.0,0.0
2021,1452,Mohamed Elneny,32.0,Egypt,Arsenal,14.0,800.0,0.0,2.0,1.0,0.0
2021,2774,O. Etebo,29.0,Nigeria,Watford,9.0,397.0,0.0,,3.0,0.0
2021,17463,Otis Khan,29.0,Pakistan,Walsall,0.0,0.0,0.0,,0.0,0.0
2021,18852,L. Milivojević,33.0,Serbia,Crystal Palace,15.0,776.0,0.0,,1.0,0.0
2021,18934,H. Lewis,27.0,England,Southampton,0.0,0.0,0.0,,0.0,0.0
2021,18981,J. Locadia,31.0,Curaçao,Brighton,1.0,22.0,0.0,,0.0,0.0
2021,21147,A. Gomez Mancini,23.0,France,Burnley,0.0,0.0,0.0,,0.0,0.0
2021,30503,N. Nkoulou,34.0,Cameroon,Watford,3.0,168.0,0.0,,0.0,0.0
2021,45013,K. McAllister,25.0,Scotland,Partick,0.0,0.0,0.0,,0.0,0.0
2021,137299,L. Richardson,21.0,England,Burnley,0.0,0.0,0.0,,0.0,0.0
2021,138905,T. Allan,25.0,England,Newcastle,0.0,0.0,0.0,,0.0,0.0
2021,153261,N. Young-Coombes,21.0,England,Brentford,1.0,3.0,0.0,,0.0,0.0
2021,154800,M. Fagan-Walcott,22.0,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2021,278064,T. Springett,22.0,Republic of Ireland,Norwich,3.0,140.0,0.0,,1.0,0.0
2021,278083,M. Haygarth,22.0,England,Brentford,0.0,0.0,0.0,,0.0,0.0
2021,278092,J. Tomkinson,22.0,USA,Norwich,0.0,0.0,0.0,,0.0,0.0
2021,278108,A. Kirk,22.0,England,Arsenal,0.0,0.0,0.0,,0.0,0.0
2021,278235,K. Moore,21.0,England,Leeds,0.0,0.0,0.0,,0.0,0.0
2021,282901,J. Jenkins,23.0,England,Leeds,0.0,0.0,0.0,,0.0,0.0
2021,284338,S. Waller,21.0,England,Burnley,0.0,0.0,0.0,,0.0,0.0
2021,19188,C. Hourihane,33.0,Republic of Ireland,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2021,19251,A. Fletcher,29.0,England,Watford,3.0,27.0,0.0,,0.0,0.0
2021,19253,J. Hugill,32.0,England,Norwich,0.0,0.0,0.0,,0.0,0.0
2021,19437,B. Davies,29.0,England,Liverpool,0.0,0.0,0.0,,0.0,0.0
2021,20224,A. Lonergan,41.0,England,Everton,0.0,0.0,0.0,,0.0,0.0
2021,123437,D. Sanderson,25.0,England,Wolves,0.0,0.0,0.0,,0.0,0.0
2021,127469,D. Thompson,24.0,England,Brentford,2.0,148.0,0.0,,0.0,0.0
2021,138819,M. Lavinier,24.0,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2021,138844,H. Tyrer,23.0,England,Everton,0.0,0.0,0.0,,0.0,0.0
2021,138864,K. Chauke,21.0,South Africa,Southampton,0.0,0.0,0.0,,0.0,0.0
2021,162493,M. Craig,21.0,Scotland,Tottenham,0.0,0.0,0.0,,0.0,0.0
2021,167656,M. Leonard,23.0,Scotland,Brighton,0.0,0.0,0.0,,0.0,0.0
2021,191976,J. Hungbo,24.0,England,Watford,0.0,0.0,0.0,,0.0,0.0
2021,231045,T. Akinola,26.0,England,Partick,0.0,0.0,0.0,,0.0,0.0
2021,282254,O. Offiah,22.0,England,Brighton,0.0,0.0,0.0,,0.0,0.0
2021,284418,K. Cesay,22.0,Sierra Leone,Tottenham,0.0,0.0,0.0,,0.0,0.0
2021,284442,C. Webster,20.0,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2021,284551,J. Wells-Morrison,20.0,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2021,284556,T. O&apos;Reilly,21.0,England,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2021,298049,R. Street,23.0,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2021,639,T. Richards,24.0,England,Brighton,2.0,23.0,0.0,,0.0,0.0
2021,17676,L. McCarron,23.0,Scotland,Leeds,1.0,9.0,0.0,,0.0,0.0
2021,17772,C. Goode,29.0,England,Brentford,6.0,448.0,0.0,,3.0,0.0
2021,18820,C. Coventry,24.0,Republic of Ireland,West Ham,0.0,0.0,0.0,,0.0,0.0
2021,19139,T. Roberts,25.0,Wales,Leeds,23.0,974.0,1.0,1.0,5.0,0.0
2021,19174,J. Steer,32.0,England,Aston Villa,1.0,90.0,0.0,,0.0,0.0
2021,19831,T. Fosu,29.0,Ghana,Brentford,1.0,16.0,0.0,,0.0,0.0
2021,138793,H. White,23.0,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2021,138890,B. Lyons-Foster,24.0,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2021,144741,L. Moulden,22.0,England,Wolves,0.0,0.0,0.0,,0.0,0.0
2021,162446,L. Bate,22.0,England,Leeds,3.0,146.0,0.0,,0.0,0.0
2021,162904,R. Williams,23.0,England,Liverpool,0.0,0.0,0.0,,0.0,0.0
2021,167657,T. Onyango,21.0,England,Everton,3.0,25.0,0.0,,0.0,0.0
2021,171059,J. Baptiste,21.0,England,West Ham,0.0,0.0,0.0,,0.0,0.0
2021,274550,H. Vale,21.0,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2021,278129,L. Mbete,21.0,England,Manchester City,0.0,0.0,0.0,,0.0,0.0
2021,280683,J. Balagizi,21.0,England,Liverpool,0.0,0.0,0.0,,0.0,0.0
2021,284185,C. Whitaker,21.0,England,Everton,0.0,0.0,0.0,,0.0,0.0
2021,284311,T. Small,20.0,England,Southampton,0.0,0.0,0.0,,0.0,0.0
2021,284493,T. Adaramola,21.0,Republic of Ireland,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2021,253,A. Areola,31.0,France,West Ham,1.0,90.0,0.0,,0.0,0.0
2021,567,Rúben Dias,27.0,Portugal,Manchester City,29.0,2403.0,2.0,4.0,5.0,0.0
2021,720,L. Rupp,33.0,Germany,Norwich,19.0,762.0,0.0,,0.0,0.0
2021,1485,Bruno Fernandes,30.0,Portugal,Manchester United,36.0,3119.0,10.0,6.0,10.0,0.0
2021,1946,L. Trossard,30.0,Belgium,Brighton,34.0,2812.0,8.0,3.0,2.0,0.0
2021,2664,Trézéguet,30.0,Egypt,Aston Villa,1.0,10.0,0.0,,0.0,0.0
2021,2724,L. Digne,31.0,France,Aston Villa,16.0,1272.0,0.0,4.0,2.0,0.0
2021,2795,G. Sigurðsson,35.0,Iceland,Everton,0.0,0.0,0.0,,0.0,0.0
2021,18931,C. Wood,33.0,New Zealand,Newcastle,17.0,1328.0,2.0,,0.0,0.0
2021,18968,Y. Bissouma,28.0,Mali,Brighton,26.0,2117.0,1.0,2.0,10.0,0.0
2021,19088,D. Henderson,27.0,England,Manchester United,0.0,0.0,0.0,,0.0,0.0
2021,40434,J. Valencia,30.0,Ecuador,Brentford,0.0,0.0,0.0,,0.0,0.0
2021,45309,C. Murray,27.0,Scotland,Partick,0.0,0.0,0.0,,0.0,0.0
2021,47380,Marc Cucurella,26.0,Spain,Brighton,35.0,3092.0,1.0,1.0,6.0,0.0
2021,129643,E. Ferguson,20.0,Republic of Ireland,Brighton,1.0,22.0,0.0,,0.0,0.0
2021,138842,M. Azeez,22.0,England,Arsenal,0.0,0.0,0.0,,0.0,0.0
2021,158697,J. McAtee,22.0,England,Manchester City,2.0,18.0,0.0,,0.0,0.0
2021,162590,T. Morton,22.0,England,Liverpool,2.0,66.0,0.0,,1.0,0.0
2021,276605,D. Agyakwa,23.0,Netherlands,Watford,0.0,0.0,0.0,,0.0,0.0
2021,309815,T. Çukur,22.0,Türkiye,Watford,0.0,0.0,0.0,,0.0,0.0
2021,281,C. Kelleher,26.0,Republic of Ireland,Liverpool,2.0,180.0,0.0,,0.0,0.0
2021,301,B. Woodburn,25.0,Wales,Liverpool,0.0,0.0,0.0,,0.0,0.0
2021,671,B. Traoré,29.0,Burkina Faso,Aston Villa,9.0,213.0,0.0,,0.0,0.0
2021,1145,I. Konaté,25.0,France,Liverpool,11.0,990.0,0.0,,2.0,0.0
2021,1424,E. Kayembe,26.0,Congo DR,Watford,13.0,800.0,0.0,,0.0,0.0
2021,2218,I. Sarr,26.0,Senegal,Watford,22.0,1864.0,5.0,2.0,2.0,0.0
2021,2484,Y. Mina,30.0,Colombia,Everton,13.0,847.0,0.0,,3.0,0.0
2021,2735,P. Højbjerg,29.0,Denmark,Tottenham,36.0,3199.0,2.0,2.0,3.0,0.0
2021,3295,P. Tau,30.0,South Africa,Brighton,0.0,0.0,0.0,,0.0,0.0
2021,18807,Domingos Quina,25.0,Portugal,Watford,0.0,0.0,0.0,,0.0,0.0
2021,18930,M. Vydra,32.0,Czechia,Burnley,22.0,666.0,2.0,3.0,1.0,0.0
2021,19118,L. Cooper,33.0,Scotland,Leeds,21.0,1815.0,0.0,1.0,5.0,0.0
2021,50075,S. Perica,29.0,Croatia,Watford,0.0,0.0,0.0,,0.0,0.0
2021,69680,D. Costelloe,22.0,Republic of Ireland,Burnley,0.0,0.0,0.0,,0.0,0.0
2021,130418,A. SÃ¸ndergaard,23.0,Denmark,Wolves,0.0,0.0,0.0,,0.0,0.0
2021,180940,T. Sharman-Lowe,21.0,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2021,278118,B. Nelson,20.0,England,Leicester,0.0,0.0,0.0,,0.0,0.0
2021,280963,J. AlegrÃ­a,22.0,Colombia,Partick,0.0,0.0,0.0,,0.0,0.0
2021,284327,R. Welch,21.0,England,Everton,0.0,0.0,0.0,,0.0,0.0
2021,284420,Z. Awe,20.0,England,Arsenal,0.0,0.0,0.0,,0.0,0.0
2021,69257,J. Furlong,22.0,Republic of Ireland,Brighton,0.0,0.0,0.0,,0.0,0.0
2021,138411,L. Hughes,23.0,Northern Ireland,Liverpool,0.0,0.0,0.0,,0.0,0.0
2021,138841,M. Ogungbo,22.0,Republic of Ireland,Arsenal,0.0,0.0,0.0,,0.0,0.0
2021,138893,D. Markanday,23.0,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2021,138906,J. White,22.0,England,Newcastle,0.0,0.0,0.0,,0.0,0.0
2021,138929,L. Brunt,24.0,England,Leicester,1.0,23.0,0.0,,0.0,0.0
2021,138937,F. Marschall,21.0,England,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2021,152971,V. Campbell,23.0,England,Leicester,0.0,0.0,0.0,,0.0,0.0
2021,153431,M. Helm,23.0,England,Burnley,0.0,0.0,0.0,,0.0,0.0
2021,154807,D. Chesters,22.0,England,West Ham,1.0,0.0,0.0,,0.0,0.0
2021,157025,J. Willis,23.0,England,Walsall,0.0,0.0,0.0,,0.0,0.0
2021,158432,C. Campbell,22.0,Wales,Wolves,1.0,12.0,0.0,,0.0,0.0
2021,167663,T. McGill,24.0,Canada,Brighton,0.0,0.0,0.0,,0.0,0.0
2021,197811,L. Gordon,23.0,Scotland,Brentford,0.0,0.0,0.0,,0.0,0.0
2021,231062,A. Okonkwo,23.0,England,Arsenal,0.0,0.0,0.0,,0.0,0.0
2021,284323,C. Savage,21.0,Wales,Manchester United,0.0,0.0,0.0,,0.0,0.0
2021,284408,S. Perkins,20.0,England,West Ham,1.0,3.0,0.0,,0.0,0.0
2021,309816,S. Forde,20.0,England,Watford,0.0,0.0,0.0,,0.0,0.0
2021,312118,J. Feeney,19.0,England,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2021,350318,K. Conteh,22.0,Sierra Leone,Watford,0.0,0.0,0.0,,0.0,0.0
2021,84,Wesley,28.0,Brazil,Aston Villa,1.0,0.0,0.0,,0.0,0.0
2021,305,D. Origi,29.0,Belgium,Liverpool,7.0,126.0,3.0,,0.0,0.0
2021,935,Rodrigo,33.0,Spain,Leeds,31.0,2272.0,6.0,1.0,9.0,0.0
2021,2716,R. SaÃ¯ss,34.0,Morocco,Wolves,31.0,2709.0,2.0,,6.0,0.0
2021,2727,J. LÃ¶ssl,35.0,Denmark,Brentford,2.0,180.0,0.0,,0.0,0.0
2021,2784,R. RÃºnarsson,29.0,Iceland,Arsenal,0.0,0.0,0.0,,0.0,0.0
2021,15928,F. Alves,25.0,Denmark,West Ham,0.0,0.0,0.0,,0.0,0.0
2021,18800,Marc Navarro,29.0,Spain,Watford,0.0,0.0,0.0,,0.0,0.0
2021,18834,A. Yarmolenko,35.0,Ukraine,West Ham,19.0,299.0,1.0,,1.0,0.0
2021,18946,M. Elyounoussi,30.0,Norway,Southampton,30.0,2045.0,4.0,2.0,4.0,0.0
2021,19071,E. BuendÃ­a,28.0,Argentina,Aston Villa,35.0,1902.0,4.0,6.0,1.0,0.0
2021,19345,M. Bech,25.0,Denmark,Brentford,11.0,834.0,0.0,,3.0,0.0
2021,20557,I. Diallo,25.0,France,Southampton,23.0,1014.0,0.0,2.0,1.0,0.0
2021,31023,J. Kucka,37.0,Slovakia,Watford,26.0,1923.0,1.0,1.0,4.0,0.0
2021,38781,X. Mbuyamba,23.0,Netherlands,Chelsea,0.0,0.0,0.0,,0.0,0.0
2021,39105,K. Klaesson,24.0,Norway,Leeds,1.0,35.0,0.0,,0.0,0.0
2021,45117,C. Smith,29.0,Scotland,Partick,0.0,0.0,0.0,,0.0,0.0
2021,45161,S. Bell,39.0,Scotland,Partick,0.0,0.0,0.0,,0.0,0.0
2021,144710,R. Hannam,24.0,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2021,197807,C. Chukwuemeka,22.0,England,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2021,885,E. Bailly,30.0,Côte d'Ivoire,Manchester United,4.0,218.0,0.0,,1.0,0.0
2021,931,Ferran Torres,24.0,Spain,Manchester City,4.0,305.0,2.0,1.0,0.0,0.0
2021,1439,Héctor Bellerín,29.0,Spain,Arsenal,0.0,0.0,0.0,,0.0,0.0
2021,1496,Raphinha,28.0,Brazil,Leeds,35.0,2922.0,11.0,3.0,7.0,0.0
2021,1578,G. Lo Celso,28.0,Argentina,Tottenham,9.0,233.0,0.0,,0.0,0.0
2021,1697,Pablo Fornals,28.0,Spain,West Ham,36.0,2804.0,6.0,3.0,4.0,0.0
2021,2280,César Azpilicueta,35.0,Spain,Chelsea,27.0,2075.0,1.0,2.0,3.0,0.0
2021,2282,A. Christensen,28.0,Denmark,Chelsea,19.0,1496.0,0.0,,2.0,0.0
2021,2285,A. Rüdiger,31.0,Germany,Chelsea,34.0,3035.0,3.0,,9.0,0.0
2021,2461,S. Rondón,35.0,Venezuela,Everton,20.0,782.0,1.0,1.0,3.0,1.0
2021,3246,N. Pépé,29.0,Côte d'Ivoire,Arsenal,20.0,681.0,1.0,2.0,0.0,0.0
2021,18794,Kiko Femenía,33.0,Spain,Watford,27.0,2150.0,0.0,5.0,2.0,0.0
2021,18812,Adrián,37.0,Spain,Liverpool,0.0,0.0,0.0,,0.0,0.0
2021,18906,Ayoze Pérez,31.0,Spain,Leicester,14.0,443.0,2.0,3.0,0.0,1.0
2021,19428,J. Bowen,28.0,England,West Ham,36.0,2993.0,12.0,10.0,6.0,0.0
2021,20600,R. Perraud,27.0,France,Southampton,20.0,1625.0,0.0,1.0,3.0,0.0
2021,25416,W. Weghorst,32.0,Netherlands,Burnley,20.0,1456.0,2.0,3.0,3.0,0.0
2021,47302,Diego Llorente,31.0,Spain,Leeds,28.0,2344.0,3.0,,7.0,0.0
2021,67972,C. Gallagher,24.0,England,Crystal Palace,34.0,2851.0,8.0,3.0,10.0,0.0
2021,195962,Chiquinho,24.0,Portugal,Wolves,8.0,201.0,0.0,3.0,0.0,0.0
2021,723,Joelinton,28.0,Brazil,Newcastle,35.0,2559.0,4.0,1.0,8.0,0.0
2021,1231,V. Coufal,32.0,Czechia,West Ham,28.0,2210.0,0.0,4.0,4.0,0.0
2021,1243,T. Souček,29.0,Czechia,West Ham,35.0,3062.0,5.0,1.0,3.0,0.0
2021,1463,J. Willock,25.0,England,Newcastle,29.0,2047.0,2.0,,0.0,0.0
2021,2284,Emerson,30.0,Italy,Chelsea,1.0,4.0,0.0,,0.0,0.0
2021,2507,M. Almirón,30.0,Paraguay,Newcastle,30.0,1719.0,1.0,,2.0,0.0
2021,2931,T. Heaton,38.0,England,Manchester United,0.0,0.0,0.0,,0.0,0.0
2021,2939,C. Wilson,32.0,England,Newcastle,18.0,1389.0,8.0,,4.0,0.0
2021,2997,Ł. Fabiański,39.0,Poland,West Ham,37.0,3330.0,0.0,,2.0,0.0
2021,10135,Bruno Guimarães,27.0,Brazil,Newcastle,17.0,1032.0,5.0,1.0,4.0,0.0
2021,18744,M. Kilman,27.0,England,Wolves,30.0,2689.0,1.0,,3.0,0.0
2021,18778,H. Barnes,27.0,England,Leicester,32.0,2104.0,6.0,10.0,2.0,0.0
2021,18813,A. Cresswell,35.0,England,West Ham,31.0,2728.0,2.0,3.0,3.0,0.0
2021,18819,M. Antonio,34.0,Jamaica,West Ham,36.0,2980.0,10.0,8.0,7.0,0.0
2021,18846,A. Wan-Bissaka,27.0,England,Manchester United,20.0,1794.0,0.0,,2.0,0.0
2021,18899,I. Hayden,29.0,England,Newcastle,14.0,1003.0,1.0,,5.0,0.0
2021,18901,S. Longstaff,27.0,England,Newcastle,24.0,1458.0,1.0,1.0,1.0,0.0
2021,18955,D. Ings,32.0,England,Aston Villa,30.0,1905.0,7.0,6.0,4.0,0.0
2021,37724,C. Summerville,23.0,Netherlands,Leeds,6.0,125.0,0.0,,0.0,0.0
2021,138787,A. Gordon,23.0,England,Everton,35.0,2285.0,4.0,2.0,4.0,0.0
2021,169,K. Trippier,34.0,England,Newcastle,6.0,430.0,2.0,,0.0,0.0
2021,727,R. Nelson,25.0,England,Arsenal,1.0,19.0,0.0,,0.0,0.0
2021,1161,E. Smith Rowe,24.0,England,Arsenal,33.0,1921.0,10.0,2.0,1.0,0.0
2021,1455,A. Iwobi,28.0,Nigeria,Everton,28.0,2037.0,2.0,2.0,1.0,0.0
2021,2273,Kepa,30.0,Spain,Chelsea,4.0,360.0,0.0,,0.0,0.0
